0403_2018_220_013,19:34,73,0,Galbi,Dinner,8
0403_2018_220_013,19:35,74,0,Galbi,Dinner,8
0403_2018_220_013,19:36,74,0,Galbi,Dinner,8
0403_2018_220_013,19:37,73,0,Galbi,Dinner,8
0403_2018_220_013,19:38,70,0,Galbi,Dinner,8
0403_2018_220_013,19:39,75,0,Galbi,Dinner,9
0403_2018_220_013,19:40,73,0,Galbi,Dinner,8
0403_2018_220_013,19:41,67,0,Galbi,Dinner,7
0403_2018_220_013,19:42,63,0,Galbi,Dinner,6
0403_2018_220_013,19:43,63,0,Galbi,Dinner,6
0404_2018_218_005,18:14,66,0,Ramen,Dinner,7
0404_2018_218_005,18:15,64,0,Ramen,Dinner,7
0404_2018_218_005,18:16,64,0,Ramen,Dinner,7
0404_2018_218_005,18:17,66,0,Ramen,Dinner,7
0404_2018_218_005,18:18,65,0,Ramen,Dinner,7
0404_2018_218_005,18:19,63,0,Ramen,Dinner,6
0404_2018_218_005,18:20,62,0,Ramen,Dinner,6
0404_2018_218_005,18:21,63,0,Ramen,Dinner,6
0404_2018_218_005,18:22,67,0,Ramen,Dinner,7
0404_2018_218_005,18:23,67,0,Ramen,Dinner,7
0404_2018_218_005,18:24,66,0,Ramen,Dinner,7
0404_2018_218_005,18:25,67,0,Ramen,Dinner,7
0404_2018_218_005,18:26,67,0,Ramen,Dinner,7
0404_2018_218_005,18:27,67,0,Ramen,Dinner,7
0404_2018_218_005,18:28,64,0,Ramen,Dinner,7
0404_2018_218_005,18:29,65,0,Ramen,Dinner,7
0405_2018_220_018,19:13,66,0,Pork_Kimchi Jjigae,Dinner,7
0405_2018_220_018,19:14,66,0,Pork_Kimchi Jjigae,Dinner,7
0405_2018_220_018,19:15,70,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:16,71,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:17,71,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:18,69,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:19,71,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:20,71,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:21,69,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:22,70,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:23,70,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:24,68,0,Pork_Kimchi Jjigae,Dinner,7
0405_2018_220_018,19:27,71,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:28,71,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:29,75,0,Pork_Kimchi Jjigae,Dinner,9
0405_2018_220_018,19:30,74,0,Pork_Kimchi Jjigae,Dinner,8
